Term/Year Code|College|Dept|Degree|Major Code|Major Name|Conc code|Concentration Name (if any)|Fresh- man|Sopho- more|Junior|Senior|Non- degree Ugrad|Total Under grad|Full-Time Ugrad|Part-Time Ugrad|Grad 1 (master)|Grad 2 (doctoral)|Non- degree Grad|Total Grad|Full-Time Grad|Part-Time Grad|Profes-sional|Full-Time Professional|Part-Time Professional|Total|Full-Time Total|Part-Time Total|Academic Program Code
120241 |Liberal Arts & Science |383 |MS |5107 |Ecol, Evol, Conservation Biol |  |  |0|0|0|0|0|0|0|0|5|0|0|5|5|0|0|0|0|5|5|0|10KS5107MS
120241 |Liberal Arts & Science |383 |MS |5278 |Teaching of Biological Science |  |  |0|0|0|0|0|0|0|0|3|0|0|3|0|3|0|0|0|3|0|3|10KS5278MSU
120241 |Liberal Arts & Science |383 |MS |6936 |Integrative Biology |  |  |0|0|0|0|0|0|0|0|11|0|0|11|10|1|0|0|0|11|10|1|1PKS6936MS
120241 |Liberal Arts & Science |383 |PHD |5107 |Ecol, Evol, Conservation Biol |  |  |0|0|0|0|0|0|0|0|0|36|0|36|35|1|0|0|0|36|35|1|10KS5107PHD
120241 |Liberal Arts & Science |397 |NONE |0314 |Biology |  |  |154|242|28|4|0|428|427|1|0|0|0|0|0|0|0|0|0|428|427|1|10KV0314NONE
120241 |Liberal Arts & Science |404 |BALAS |5526 |Asian American Studies |  |  |0|2|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV5526BALA
120241 |Liberal Arts & Science |405 |BALAS |0074 |Economics |  |  |53|174|231|252|0|710|679|31|0|0|0|0|0|0|0|0|0|710|679|31|10KV0074BALA
120241 |Liberal Arts & Science |405 |BALAS |0074 |Economics |  |  |0|3|37|41|0|81|78|3|0|0|0|0|0|0|0|0|0|81|78|3|10KV8037BALA
120241 |Liberal Arts & Science |405 |BSLAS |5321 |Econometrics & Quant Econ |  |  |2|16|40|87|0|145|135|10|0|0|0|0|0|0|0|0|0|145|135|10|10KV5321BSLA
120241 |Liberal Arts & Science |405 |BSLAS |5321 |Econometrics & Quant Econ |  |  |0|0|3|12|0|15|15|0|0|0|0|0|0|0|0|0|0|15|15|0|10KV8037BSLA
120241 |Liberal Arts & Science |405 |BSLAS |5667 |Computer Science & Economics |  |  |1|21|60|125|0|207|187|20|0|0|0|0|0|0|0|0|0|207|187|20|10KV5667BSLA
120241 |Liberal Arts & Science |405 |BSLAS |5667 |Computer Science & Economics |  |  |0|0|0|5|0|5|4|1|0|0|0|0|0|0|0|0|0|5|4|1|10KV8037BSLA
120241 |Liberal Arts & Science |405 |MS |5591 |Economics |3925 |Policy Economics |0|0|0|0|0|0|0|0|100|0|0|100|87|13|0|0|0|100|87|13|10KS3925MS
120241 |Liberal Arts & Science |405 |PHD |5591 |Economics |  |  |0|0|0|0|0|0|0|0|0|84|0|84|82|2|0|0|0|84|82|2|10KS5591PHD
120241 |Liberal Arts & Science |413 |BS |0335 |Chemistry |  |  |13|53|39|50|0|155|150|5|0|0|0|0|0|0|0|0|0|155|150|5|10KV0335BS
120241 |Liberal Arts & Science |413 |BS |0335 |Chemistry |5023 |Environmental Chemistry |0|0|1|2|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV5023BS
120241 |Liberal Arts & Science |413 |BSLAS |0335 |Chemistry |  |  |13|46|85|108|0|252|245|7|0|0|0|0|0|0|0|0|0|252|245|7|10KV0335BSLA
120241 |Liberal Arts & Science |413 |BSLAS |0335 |Chemistry |  |  |0|0|1|16|0|17|15|2|0|0|0|0|0|0|0|0|0|17|15|2|10KV8037BSLA
120241 |Liberal Arts & Science |413 |BSLAS |0335 |Chemistry |3918 |Chemistry Teaching Option |0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|1|10KV3918BSLA
120241 |Liberal Arts & Science |413 |BSLAS |5350 |Computer Sci & Chemistry |  |  |0|3|4|20|0|27|26|1|0|0|0|0|0|0|0|0|0|27|26|1|10KV5350BSLA
120241 |Liberal Arts & Science |413 |MS |0335 |Chemistry |  |  |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0335MS
120241 |Liberal Arts & Science |413 |PHD |0335 |Chemistry |  |  |0|0|0|0|0|0|0|0|0|257|0|257|257|0|0|0|0|257|257|0|10KS0335PHD
120241 |Liberal Arts & Science |415 |BSLAS |0323 |Neuroscience |  |  |16|48|22|14|0|100|100|0|0|0|0|0|0|0|0|0|0|100|100|0|10KV0323BSLA
120241 |Liberal Arts & Science |415 |BSLAS |0323 |Neuroscience |  |  |0|1|2|4|0|7|7|0|0|0|0|0|0|0|0|0|0|7|7|0|10KV8037BSLA
120241 |Liberal Arts & Science |415 |BSLAS |0433 |Molecular and Cellular Biology |  |  |0|66|212|383|0|661|638|23|0|0|0|0|0|0|0|0|0|661|638|23|10KV0433BSLA
120241 |Liberal Arts & Science |415 |BSLAS |0433 |Molecular and Cellular Biology |  |  |0|0|5|31|0|36|33|3|0|0|0|0|0|0|0|0|0|36|33|3|10KV8037BSLA
120241 |Liberal Arts & Science |415 |BSLAS |0433 |Molecular and Cellular Biology |5121 |Honors |0|4|17|48|0|69|65|4|0|0|0|0|0|0|0|0|0|69|65|4|10KV0433BSLA
120241 |Liberal Arts & Science |415 |BSLAS |0433 |Molecular and Cellular Biology |5121 |Honors |0|0|0|4|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KV8037BSLA
120241 |Liberal Arts & Science |415 |MS |0433 |Molecular and Cellular Biology |  |  |0|0|0|0|0|0|0|0|6|0|0|6|6|0|0|0|0|6|6|0|10KS0433MS
120241 |Liberal Arts & Science |415 |NONE |3854 |Molecular&Cell Bio-undeclared |  |  |0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|1|0|1|10KS3854NONE
120241 |Liberal Arts & Science |415 |PHD |0319 |Biophysics & Computnl Biology |  |  |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS0319PHD
120241 |Liberal Arts & Science |415 |PHD |5414 |Biophysics & Quant Biology |  |  |0|0|0|0|0|0|0|0|0|45|0|45|41|4|0|0|0|45|41|4|10KS5414PHD
120241 |Liberal Arts & Science |415 |PHD |5414 |Biophysics & Quant Biology |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|4|0|4|4|0|0|0|0|4|4|0|10KS5414PHD
120241 |Liberal Arts & Science |430 |BSLAS |0333 |Astronomy |  |  |5|9|15|17|0|46|44|2|0|0|0|0|0|0|0|0|0|46|44|2|10KV0333BSLA
120241 |Liberal Arts & Science |430 |BSLAS |0333 |Astronomy |  |  |0|0|1|3|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KV8037BSLA
120241 |Liberal Arts & Science |430 |BSLAS |5349 |Computer Sci & Astronomy |  |  |1|9|13|19|0|42|39|3|0|0|0|0|0|0|0|0|0|42|39|3|10KV5349BSLA
120241 |Liberal Arts & Science |430 |BSLAS |6072 |Astrophysics |  |  |12|35|18|19|0|84|82|2|0|0|0|0|0|0|0|0|0|84|82|2|10KV6072BSLA
120241 |Liberal Arts & Science |430 |BSLAS |6072 |Astrophysics |  |  |0|0|2|4|0|6|6|0|0|0|0|0|0|0|0|0|0|6|6|0|10KV8037BSLA
120241 |Liberal Arts & Science |430 |BSLAS |6075 |Astronomy + Data Science |  |  |2|2|7|5|0|16|16|0|0|0|0|0|0|0|0|0|0|16|16|0|10KV6075BSLA
120241 |Liberal Arts & Science |430 |PHD |0333 |Astronomy |  |  |0|0|0|0|0|0|0|0|0|28|0|28|26|2|0|0|0|28|26|2|10KS0333PHD
120241 |Liberal Arts & Science |430 |PHD |0333 |Astronomy |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|4|0|4|3|1|0|0|0|4|3|1|10KS0333PHD
120241 |Liberal Arts & Science |438 |BS |0318 |Biochemistry |  |  |14|85|79|111|0|289|280|9|0|0|0|0|0|0|0|0|0|289|280|9|10KV0318BS
120241 |Liberal Arts & Science |438 |PHD |0318 |Biochemistry |  |  |0|0|0|0|0|0|0|0|0|68|0|68|68|0|0|0|0|68|68|0|10KS0318PHD
120241 |Liberal Arts & Science |451 |BALAS |0342 |History |  |  |32|60|65|65|0|222|219|3|0|0|0|0|0|0|0|0|0|222|219|3|10KV0342BALA
120241 |Liberal Arts & Science |451 |BALAS |0342 |History |  |  |1|4|14|15|0|34|33|1|0|0|0|0|0|0|0|0|0|34|33|1|10KV8037BALA
120241 |Liberal Arts & Science |451 |BALAS |0342 |History |5280 |Social Science: History Tchng |0|0|8|45|0|53|53|0|0|0|0|0|0|0|0|0|0|53|53|0|10KV0342BALA
120241 |Liberal Arts & Science |451 |BALAS |0342 |History |5280 |Social Science: History Tchng |0|0|0|5|0|5|5|0|0|0|0|0|0|0|0|0|0|5|5|0|10KV8037BALA
120241 |Liberal Arts & Science |451 |MA |0342 |History |  |  |0|0|0|0|0|0|0|0|4|0|0|4|4|0|0|0|0|4|4|0|10KS0342MA
120241 |Liberal Arts & Science |451 |PHD |0342 |History |  |  |0|0|0|0|0|0|0|0|0|55|0|55|53|2|0|0|0|55|53|2|10KS0342PHD
120241 |Liberal Arts & Science |451 |PHD |0342 |History |5080 |Medieval Studies |0|0|0|0|0|0|0|0|0|3|0|3|3|0|0|0|0|3|3|0|10KS0342PHD
120241 |Liberal Arts & Science |461 |MA |0283 |African Studies |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS0283MA
120241 |Liberal Arts & Science |489 |BALAS |5164 |Communication |  |  |57|110|166|177|0|510|495|15|0|0|0|0|0|0|0|0|0|510|495|15|10KV5164BALA
120241 |Liberal Arts & Science |489 |BALAS |5164 |Communication |  |  |0|1|5|6|0|12|11|1|0|0|0|0|0|0|0|0|0|12|11|1|10KV8037BALA
120241 |Liberal Arts & Science |489 |MA |5164 |Communication |  |  |0|0|0|0|0|0|0|0|8|0|0|8|7|1|0|0|0|8|7|1|10KS5164MA
120241 |Liberal Arts & Science |489 |MS |5285 |Health Communication |  |  |0|0|0|0|0|0|0|0|25|0|0|25|0|25|0|0|0|25|0|25|10KS5285MSU
120241 |Liberal Arts & Science |489 |NDEG |5285 |Health Communication |  |  |0|0|0|0|0|0|0|0|0|0|7|7|3|4|0|0|0|7|3|4|1PKS5285NDEU
120241 |Liberal Arts & Science |489 |PHD |5164 |Communication |  |  |0|0|0|0|0|0|0|0|0|39|0|39|37|2|0|0|0|39|37|2|10KS5164PHD
120241 |Liberal Arts & Science |490 |BALAS |5197 |Religion |  |  |1|0|1|1|0|3|2|1|0|0|0|0|0|0|0|0|0|3|2|1|10KV5197BALA
120241 |Liberal Arts & Science |490 |MA |5197 |Religion |  |  |0|0|0|0|0|0|0|0|6|0|0|6|5|1|0|0|0|6|5|1|10KS5197MA
120241 |Liberal Arts & Science |499 |BALAS |0311 |English |  |  |0|5|34|39|0|78|76|2|0|0|0|0|0|0|0|0|0|78|76|2|10KV0311BALA
120241 |Liberal Arts & Science |499 |BALAS |0311 |English |  |  |0|0|1|14|0|15|15|0|0|0|0|0|0|0|0|0|0|15|15|0|10KV8037BALA
120241 |Liberal Arts & Science |499 |BALAS |0311 |English |3916 |English Teaching Option |0|0|17|35|0|52|51|1|0|0|0|0|0|0|0|0|0|52|51|1|10KV3916BALA
120241 |Liberal Arts & Science |499 |BALAS |0311 |English |3916 |English Teaching Option |0|0|0|3|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV8037BALA
120241 |Liberal Arts & Science |499 |BALAS |0311 |English |5735 |Topics in English |0|0|2|6|0|8|8|0|0|0|0|0|0|0|0|0|0|8|8|0|10KV5735BALA
120241 |Liberal Arts & Science |499 |BALAS |0311 |English |5735 |Topics in English |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BALA
120241 |Liberal Arts & Science |499 |BALAS |0311 |English |5748 |English Concentration |24|45|31|15|0|115|115|0|0|0|0|0|0|0|0|0|0|115|115|0|10KV0311BALA
120241 |Liberal Arts & Science |499 |BALAS |0311 |English |5748 |English Concentration |0|0|3|1|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KV8037BALA
120241 |Liberal Arts & Science |499 |BALAS |5347 |Creative Writing |  |  |16|20|24|21|0|81|78|3|0|0|0|0|0|0|0|0|0|81|78|3|10KV5347BALA
120241 |Liberal Arts & Science |499 |BALAS |5347 |Creative Writing |  |  |0|1|3|3|0|7|7|0|0|0|0|0|0|0|0|0|0|7|7|0|10KV8037BALA
120241 |Liberal Arts & Science |499 |MA |0311 |English |  |  |0|0|0|0|0|0|0|0|7|0|0|7|7|0|0|0|0|7|7|0|10KS0311MA
120241 |Liberal Arts & Science |499 |MFA |1136 |Creative Writing |  |  |0|0|0|0|0|0|0|0|17|0|0|17|15|2|0|0|0|17|15|2|10KS1136MFA
120241 |Liberal Arts & Science |499 |NONE |0311 |English |  |  |6|6|2|1|0|15|15|0|0|0|0|0|0|0|0|0|0|15|15|0|10KV0311NONE
120241 |Liberal Arts & Science |499 |PHD |0311 |English |  |  |0|0|0|0|0|0|0|0|0|51|0|51|48|3|0|0|0|51|48|3|10KS0311PHD
120241 |Liberal Arts & Science |499 |PHD |0311 |English |5080 |Medieval Studies |0|0|0|0|0|0|0|0|0|4|0|4|3|1|0|0|0|4|3|1|10KS0311PHD
120241 |Liberal Arts & Science |499 |PHD |0311 |English |5139 |Writing Studies |0|0|0|0|0|0|0|0|0|6|0|6|5|1|0|0|0|6|5|1|10KS0311PHD
120241 |Liberal Arts & Science |514 |BALAS |0308 |Classics |5893 |Classical Civilizations |0|1|2|0|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV0308BALA
120241 |Liberal Arts & Science |514 |BALAS |0308 |Classics |5894 |Classical Languages |0|1|2|1|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KV0308BALA
120241 |Liberal Arts & Science |514 |BALAS |0308 |Classics |5894 |Classical Languages |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BALA
120241 |Liberal Arts & Science |514 |MA |0308 |Classics |  |  |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0308MA
120241 |Liberal Arts & Science |514 |MA |0308 |Classics |0310 |Latin |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0310MA
120241 |Liberal Arts & Science |514 |MA |0345 |Teaching of Latin |  |  |0|0|0|0|0|0|0|0|3|0|0|3|3|0|0|0|0|3|3|0|10KS0345MA
120241 |Liberal Arts & Science |514 |NONE |0308 |Classics |  |  |3|1|4|0|0|8|8|0|0|0|0|0|0|0|0|0|0|8|8|0|10KV0308NONE
120241 |Liberal Arts & Science |514 |PHD |0347 |Classical Philology |  |  |0|0|0|0|0|0|0|0|0|9|0|9|8|1|0|0|0|9|8|1|10KS0347PHD
120241 |Liberal Arts & Science |514 |PHD |0347 |Classical Philology |5080 |Medieval Studies |0|0|0|0|0|0|0|0|0|2|0|2|2|0|0|0|0|2|2|0|10KS0347PHD
120241 |Liberal Arts & Science |553 |BALAS |4097 |Russian, E Eur, Eurasian St |  |  |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV4097BALA
120241 |Liberal Arts & Science |553 |MA |4097 |Russian, E Eur, Eurasian St |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS4097MA
120241 |Liberal Arts & Science |563 |BALAS |5215 |Global Studies |  |  |11|29|24|28|0|92|90|2|0|0|0|0|0|0|0|0|0|92|90|2|10KV5215BALA
120241 |Liberal Arts & Science |563 |BALAS |5215 |Global Studies |  |  |0|1|2|9|0|12|12|0|0|0|0|0|0|0|0|0|0|12|12|0|10KV8037BALA
120241 |Liberal Arts & Science |580 |BALAS |0150 |History of Art |  |  |2|6|5|1|0|14|14|0|0|0|0|0|0|0|0|0|0|14|14|0|10KV0150BALA
120241 |Liberal Arts & Science |580 |BALAS |0463 |Individual Plans of Study |  |  |0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV0463BALA
120241 |Liberal Arts & Science |580 |BALAS |3865 |Interdisciplinary |5353 |Jewish Studies |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV5353BALA
120241 |Liberal Arts & Science |580 |BALAS |5215 |Global Studies |  |  |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV5215BALA
120241 |Liberal Arts & Science |580 |BALAS |5215 |Global Studies |  |  |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BALA
120241 |Liberal Arts & Science |580 |BS |0240 |Physics |  |  |0|0|5|26|0|31|29|2|0|0|0|0|0|0|0|0|0|31|29|2|10KV0240BS
120241 |Liberal Arts & Science |580 |BSLAS |0240 |Physics |  |  |0|0|1|6|0|7|7|0|0|0|0|0|0|0|0|0|0|7|7|0|10KV0240BSLA
120241 |Liberal Arts & Science |580 |BSLAS |0240 |Physics |  |  |0|0|0|3|0|3|1|2|0|0|0|0|0|0|0|0|0|3|1|2|10KV8037BSLA
120241 |Liberal Arts & Science |580 |BSLAS |0463 |Individual Plans of Study |  |  |0|0|0|3|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV0463BSLA
120241 |Liberal Arts & Science |580 |NDEG |0067 |Nondegree |  |  |0|0|0|0|103|103|57|46|0|0|0|0|0|0|0|0|0|103|57|46|10KV0067NDEG
120241 |Liberal Arts & Science |580 |NONE |0390 |General Curriculum |  |  |12|53|83|27|0|175|172|3|0|0|0|0|0|0|0|0|0|175|172|3|10KV0390NONE
120241 |Liberal Arts & Science |580 |NONE |5246 |LAS - Undeclared |  |  |76|50|9|0|0|135|135|0|0|0|0|0|0|0|0|0|0|135|135|0|10KV5246NONE
120241 |Liberal Arts & Science |583 |BSLAS |0329 |Statistics |  |  |17|65|114|173|0|369|334|35|0|0|0|0|0|0|0|0|0|369|334|35|10KV0329BSLA
120241 |Liberal Arts & Science |583 |BSLAS |0329 |Statistics |  |  |0|0|11|53|0|64|52|12|0|0|0|0|0|0|0|0|0|64|52|12|10KV8037BSLA
120241 |Liberal Arts & Science |583 |BSLAS |0464 |Statistics & Computer Science |  |  |1|23|84|207|0|315|283|32|0|0|0|0|0|0|0|0|0|315|283|32|10KV0464BSLA
120241 |Liberal Arts & Science |583 |BSLAS |0464 |Statistics & Computer Science |  |  |0|0|0|9|0|9|8|1|0|0|0|0|0|0|0|0|0|9|8|1|10KV8037BSLA
120241 |Liberal Arts & Science |583 |MS |0329 |Statistics |  |  |0|0|0|0|0|0|0|0|73|0|0|73|53|20|0|0|0|73|53|20|10KS0329MS
120241 |Liberal Arts & Science |583 |MS |0329 |Statistics |0331 |Applied |0|0|0|0|0|0|0|0|8|0|0|8|8|0|0|0|0|8|8|0|10KS0331MS
120241 |Liberal Arts & Science |583 |MS |0329 |Statistics |5165 |Analytics |0|0|0|0|0|0|0|0|56|0|0|56|37|19|0|0|0|56|37|19|10KS5165MS
120241 |Liberal Arts & Science |583 |PHD |0329 |Statistics |  |  |0|0|0|0|0|0|0|0|0|59|0|59|55|4|0|0|0|59|55|4|10KS0329PHD
120241 |Liberal Arts & Science |583 |PHD |0329 |Statistics |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS0329PHD
120241 |Liberal Arts & Science |583 |PHD |0329 |Statistics |6091 |Data Science and Engineering |0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|1|0|1|10KS0329PHD
120241 |Liberal Arts & Science |584 |PHD |4094 |Cell and Developmental Biology |  |  |0|0|0|0|0|0|0|0|0|47|0|47|46|1|0|0|0|47|46|1|10KS4094PHD
120241 |Liberal Arts & Science |585 |BA |0297 |Teaching of Spanish |  |  |0|0|1|10|0|11|11|0|0|0|0|0|0|0|0|0|0|11|11|0|10KV0297BA
120241 |Liberal Arts & Science |585 |BALAS |0307 |Spanish |  |  |2|8|10|13|0|33|30|3|0|0|0|0|0|0|0|0|0|33|30|3|10KV0307BALA
120241 |Liberal Arts & Science |585 |BALAS |0307 |Spanish |  |  |0|1|0|2|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV8037BALA
120241 |Liberal Arts & Science |585 |MA |0307 |Spanish |5122 |Spanish Linguistics |0|0|0|0|0|0|0|0|8|0|0|8|8|0|0|0|0|8|8|0|10KS0307MA
120241 |Liberal Arts & Science |585 |MA |0307 |Spanish |5363 |Spanish Literatures & Cultures |0|0|0|0|0|0|0|0|8|0|0|8|8|0|0|0|0|8|8|0|10KS0307MA
120241 |Liberal Arts & Science |585 |PHD |0307 |Spanish |  |  |0|0|0|0|0|0|0|0|0|30|0|30|30|0|0|0|0|30|30|0|10KS0307PHD
120241 |Liberal Arts & Science |585 |PHD |0307 |Spanish |5367 |Sec Lang Acquis & Teacher Ed |0|0|0|0|0|0|0|0|0|2|0|2|1|1|0|0|0|2|1|1|10KS0307PHD
120241 |Liberal Arts & Science |604 |PHD |0325 |Molecular & Integrative Physi |  |  |0|0|0|0|0|0|0|0|0|31|0|31|31|0|0|0|0|31|31|0|10KS0325PHD
120241 |Liberal Arts & Science |655 |BS |0336 |Geology |  |  |0|5|6|10|0|21|21|0|0|0|0|0|0|0|0|0|0|21|21|0|10KV0336BS
120241 |Liberal Arts & Science |655 |BS |0336 |Geology |3880 |Geophysics |0|0|0|2|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV3880BS
120241 |Liberal Arts & Science |655 |BS |0336 |Geology |3881 |Environmental Geology |0|0|1|1|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV3881BS
120241 |Liberal Arts & Science |655 |BSLAS |0336 |Geology |  |  |1|1|3|6|0|11|11|0|0|0|0|0|0|0|0|0|0|11|11|0|10KV0336BSLA
120241 |Liberal Arts & Science |655 |BSLAS |0336 |Geology |3882 |Earth & Environmental Sciences |0|0|1|2|0|3|2|1|0|0|0|0|0|0|0|0|0|3|2|1|10KV3882BSLA
120241 |Liberal Arts & Science |655 |BSLAS |0336 |Geology |3882 |Earth & Environmental Sciences |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BSLA
120241 |Liberal Arts & Science |655 |MS |0336 |Geology |  |  |0|0|0|0|0|0|0|0|9|0|0|9|9|0|0|0|0|9|9|0|10KS0336MS
120241 |Liberal Arts & Science |655 |MS |6059 |Environmental Geology |  |  |0|0|0|0|0|0|0|0|7|0|0|7|0|7|0|0|0|7|0|7|1PKS6059MSU
120241 |Liberal Arts & Science |655 |NDEG |6059 |Environmental Geology |  |  |0|0|0|0|0|0|0|0|0|0|8|8|0|8|0|0|0|8|0|8|1PKS6059NDEU
120241 |Liberal Arts & Science |655 |PHD |0336 |Geology |  |  |0|0|0|0|0|0|0|0|0|20|0|20|16|4|0|0|0|20|16|4|10KS0336PHD
120241 |Liberal Arts & Science |670 |MA |5203 |European Union Studies |  |  |0|0|0|0|0|0|0|0|3|0|0|3|3|0|0|0|0|3|3|0|10KS5203MA
120241 |Liberal Arts & Science |680 |BALAS |1279 |Gender and Women's Studies |  |  |8|10|10|5|0|33|33|0|0|0|0|0|0|0|0|0|0|33|33|0|10KV1279BALA
120241 |Liberal Arts & Science |680 |BALAS |1279 |Gender and Women's Studies |  |  |0|0|2|0|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV8037BALA
120241 |Liberal Arts & Science |687 |BS |0300 |Chemical Engineering |  |  |13|56|91|261|0|421|410|11|0|0|0|0|0|0|0|0|0|421|410|11|10KV0300BS
120241 |Liberal Arts & Science |687 |BS |0300 |Chemical Engineering |5029 |Biomolecular Engineering |0|1|0|9|0|10|9|1|0|0|0|0|0|0|0|0|0|10|9|1|10KV5029BS
120241 |Liberal Arts & Science |687 |PHD |0300 |Chemical Engineering |  |  |0|0|0|0|0|0|0|0|0|121|0|121|120|1|0|0|0|121|120|1|10KS0300PHD
120241 |Liberal Arts & Science |687 |PHD |0300 |Chemical Engineering |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|7|0|7|7|0|0|0|0|7|7|0|10KS0300PHD
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |  |  |1|4|7|8|0|20|19|1|0|0|0|0|0|0|0|0|0|20|19|1|10KV0343BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |  |  |0|1|9|1|0|11|11|0|0|0|0|0|0|0|0|0|0|11|11|0|10KV8037BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5472 |Civic Leadership |0|1|2|0|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV0343BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5659 |General Political Science |0|3|22|48|0|73|68|5|0|0|0|0|0|0|0|0|0|73|68|5|10KV0343BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5659 |General Political Science |0|4|13|19|0|36|36|0|0|0|0|0|0|0|0|0|0|36|36|0|10KV8037BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5660 |Citizen Politics |0|0|11|9|0|20|19|1|0|0|0|0|0|0|0|0|0|20|19|1|10KV0343BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5660 |Citizen Politics |0|0|1|10|0|11|11|0|0|0|0|0|0|0|0|0|0|11|11|0|10KV8037BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5661 |Public Policy & Democratic Ins |0|2|3|37|0|42|35|7|0|0|0|0|0|0|0|0|0|42|35|7|10KV0343BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5661 |Public Policy & Democratic Ins |0|0|5|10|0|15|15|0|0|0|0|0|0|0|0|0|0|15|15|0|10KV8037BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5662 |World Politics |0|0|5|7|0|12|12|0|0|0|0|0|0|0|0|0|0|12|12|0|10KV0343BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5662 |World Politics |0|0|0|5|0|5|4|1|0|0|0|0|0|0|0|0|0|5|4|1|10KV8037BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5663 |Law and Power |0|4|43|61|0|108|102|6|0|0|0|0|0|0|0|0|0|108|102|6|10KV0343BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5663 |Law and Power |0|1|6|21|0|28|28|0|0|0|0|0|0|0|0|0|0|28|28|0|10KV8037BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5664 |International Relations |0|5|9|37|0|51|46|5|0|0|0|0|0|0|0|0|0|51|46|5|10KV0343BALA
120241 |Liberal Arts & Science |710 |BALAS |0343 |Political Science |5664 |International Relations |0|0|3|19|0|22|22|0|0|0|0|0|0|0|0|0|0|22|22|0|10KV8037BALA
120241 |Liberal Arts & Science |710 |NONE |0343 |Political Science |  |  |94|189|112|26|0|421|420|1|0|0|0|0|0|0|0|0|0|421|420|1|10KV0343NONE
120241 |Liberal Arts & Science |710 |PHD |0343 |Political Science |  |  |0|0|0|0|0|0|0|0|0|50|0|50|45|5|0|0|0|50|45|5|10KS0343PHD
120241 |Liberal Arts & Science |715 |BALAS |0332 |Philosophy |  |  |13|22|25|26|0|86|83|3|0|0|0|0|0|0|0|0|0|86|83|3|10KV0332BALA
120241 |Liberal Arts & Science |715 |BALAS |0332 |Philosophy |  |  |0|0|1|3|0|4|3|1|0|0|0|0|0|0|0|0|0|4|3|1|10KV8037BALA
